fecha,origen,edad,motivo,transporte,dias,acompañante,frecuencia,alojamiento
2025-07-08 09:38:12,San Fernando/Catamarca,18 a 29,Vacaciones / Descanso,Colectivo de Línea,4 a 7 días,Con familiares,2 o 3 veces al año,Hotel 4*
2025-08-14 03:08:15,San Juan ,30 a 49,Turismo termal / Bienestar,Colectivo de Tours,1 día (excursión),Con amigos,2 o 3 veces al año,Hotel 3*
2025-08-23 20:44:17,San Fernando/Catamarca,18 a 29,Vacaciones / Descanso,Automóvil,2 a 3 días,Con amigos,Primera vez,Hotel 2*
2025-08-03 17:00:11,Jujuy - Perico,65 o más,Vacaciones / Descanso,Colectivo de Línea,1 día (excursión),Con amigos,2 o 3 veces al año,Hotel 1*
2025-09-13 15:38:08,Leones cordoba,65 o más,Vacaciones / Descanso,Automóvil,2 a 3 días,Con amigos,Una vez al año,Hotel 2*
2025-10-29 04:06:50,Santiago,18 a 29,Turismo termal / Bienestar,Colectivo de Línea,4 a 7 días,Con amigos,2 o 3 veces al año,Hotel 2*
2025-10-09 17:42:41,Concepción/Tucumán ,65 o más,Turismo termal / Bienestar,Automóvil,2 a 3 días,Con familiares,4 o más veces,Hotel 3*
2025-09-21 19:47:10,Posadas misiones ,18 a 29,Vacaciones / Descanso,Colectivo de Línea,2 a 3 días,Con amigos,2 o 3 veces al año,Hotel 4*
2025-11-06 11:49:28,Salta - Tartagal,50 a 64,Trabajo o negocios,Automóvil,4 a 7 días,Con amigos,Primera vez,Hotel 2*
2025-06-15 21:39:08,Capital/San Luis,65 o más,Vacaciones / Descanso,Colectivo de Tours,2 a 3 días,Con familiares,Una vez al año,Hotel 3*
2025-07-21 03:27:45,Bs As capital,65 o más,Eventos deportivos o actividades culturales,Colectivo de Tours,4 a 7 días,Con amigos,Mas de 3 veces ,Hotel 3*
2025-08-27 08:10:16,San Fernando/Catamarca,18 a 29,Turismo termal / Bienestar,Automóvil,2 a 3 días,Con amigos,2 o 3 veces al año,Hotel 2*
2025-09-30 23:30:29,Santa Rosa/La Pampa ,30 a 49,Turismo termal / Bienestar,Automóvil,4 a 7 días,Con familiares,2 o 3 veces al año,Hotel 2*
2025-11-02 15:49:58,Posadas/Misiones ,30 a 49,Eventos deportivos o actividades culturales,Colectivo de Tours,2 a 3 días,Con amigos,Una vez al año,Apart Hotel
2025-06-24 18:44:54,Bs As Moron,30 a 49,Vacaciones / Descanso,Automóvil,2 a 3 días,Con familiares,Primera vez,Hotel 4*
2025-11-03 12:23:10,Concepción/Tucumán ,50 a 64,Trabajo o negocios,Automóvil,2 a 3 días,Con familiares,4 o más veces,Hotel 2*
2025-10-16 19:31:31,Bs As Moron,30 a 49,Vacaciones / Descanso,Colectivo de Línea,2 a 3 días,Con familiares,Una vez al año,Hotel 3*
2025-06-22 11:41:41,San Miguel/Tucumán ,30 a 49,Vacaciones / Descanso,Automóvil,2 a 3 días,Con amigos,Una vez al año,Hotel 3*
2025-07-31 12:06:25,Córdoba capital,30 a 49,Vacaciones / Descanso,Colectivo de Línea,4 a 7 días,Con amigos,Una vez al año,Hotel 2*
2025-06-27 22:19:59,Posadas/Misiones ,65 o más,Trabajo o negocios,Colectivo de Tours,4 a 7 días,Con familiares,Una vez al año,Hotel 2*
2025-07-15 14:40:21,Posadas misiones ,50 a 64,Vacaciones / Descanso,Automóvil,4 a 7 días,Con familiares,Una vez al año,Hotel 3*
2025-09-16 18:01:44,Santa Rosa/La Pampa ,30 a 49,Eventos deportivos o actividades culturales,Automóvil,Más de una semana,Con familiares,2 o 3 veces al año,Apart Hotel
2025-09-25 06:42:58,Yerba Buena/Tucumán ,30 a 49,Turismo termal / Bienestar,Automóvil,2 a 3 días,Con familiares,Una vez al año,Cabañas
2025-06-22 11:12:34,"Córdoba, Córdoba ",50 a 64,Trabajo o negocios,Automóvil,4 a 7 días,Con amigos,Primera vez,Hotel 2*
2025-07-07 03:18:44,Santiago,65 o más,Trabajo o negocios,Colectivo de Línea,2 a 3 días,Con amigos,Primera vez,Hotel 4*
2025-09-26 00:24:05,Concepción/Tucumán ,50 a 64,Eventos deportivos o actividades culturales,Colectivo de Línea,2 a 3 días,Con amigos,4 o más veces,Cabañas
2025-09-13 00:34:36,San Miguel/Tucumán ,30 a 49,Eventos deportivos o actividades culturales,Colectivo de Tours,2 a 3 días,Con familiares,Una vez al año,Hotel 3*
2025-10-14 20:53:42,San Pedro/Jujuy,65 o más,Turismo termal / Bienestar,Colectivo de Línea,2 a 3 días,Con familiares,Una vez al año,Hotel 3*
2025-07-13 21:13:07,San Juan ,50 a 64,Turismo termal / Bienestar,Automóvil,2 a 3 días,Con amigos,Una vez al año,Hotel 3*
2025-10-16 19:07:50,Posadas/Misiones ,65 o más,Trabajo o negocios,Colectivo de Tours,2 a 3 días,Con amigos,Una vez al año,Hotel 3*
2025-08-29 10:12:34,Metán/Salta,30 a 49,Turismo termal / Bienestar,Automóvil,4 a 7 días,Con amigos,Una vez al año,Hotel 2*
2025-10-08 20:53:57,Salta - Tartagal,30 a 49,Eventos deportivos o actividades culturales,Automóvil,4 a 7 días,Con familiares,4 o más veces,Hotel 2*
2025-09-21 01:44:41,San Miguel/Tucumán ,30 a 49,Vacaciones / Descanso,Automóvil,2 a 3 días,Con amigos,Primera vez,Hotel 2*
2025-11-07 20:36:53,Jujuy - Perico,65 o más,Eventos deportivos o actividades culturales,Automóvil,Más de una semana,Con familiares,Una vez al año,Hotel 4*
2025-09-13 17:21:04,Chacabuco bs as,18 a 29,Turismo termal / Bienestar,Automóvil,4 a 7 días,Con amigos,2 o 3 veces al año,Hotel 2*
2025-10-10 20:03:56,Posadas/Misiones ,50 a 64,Trabajo o negocios,Automóvil,4 a 7 días,Con familiares,Primera vez,Hotel 2*
2025-09-02 10:58:40,Salta - Tartagal,50 a 64,Turismo termal / Bienestar,Colectivo de Línea,4 a 7 días,Con familiares,Primera vez,Hotel 3*
2025-10-28 09:40:40,San Pedro/Jujuy,18 a 29,Vacaciones / Descanso,Colectivo de Tours,4 a 7 días,Con amigos,Una vez al año,Hotel 4*
2025-10-22 07:59:56,Salta /Tartagal,65 o más,Eventos deportivos o actividades culturales,Colectivo de Línea,2 a 3 días,Con amigos,Primera vez,Hotel 1*
2025-08-09 19:20:54,Buenos Aires ,50 a 64,Eventos deportivos o actividades culturales,Colectivo de Tours,2 a 3 días,Con familiares,Primera vez,Hotel 2*
2025-06-29 18:27:20,San Fernando/Catamarca,18 a 29,Vacaciones / Descanso,Automóvil,2 a 3 días,Con familiares,Una vez al año,Hotel 2*
2025-10-23 21:33:49,Metán/Salta,30 a 49,Turismo termal / Bienestar,Colectivo de Línea,4 a 7 días,Con amigos,Una vez al año,Hotel 3*
2025-06-21 05:51:07,Salta - Tartagal,50 a 64,Vacaciones / Descanso,Colectivo de Línea,4 a 7 días,Con familiares,4 o más veces,Hotel 3*
2025-09-05 05:42:47,Maipú/Mendoza ,30 a 49,Eventos deportivos o actividades culturales,Automóvil,4 a 7 días,Con familiares,Mas de 3 veces ,Hotel 3*
2025-10-27 14:33:09,Salta - Tartagal,50 a 64,Vacaciones / Descanso,Automóvil,2 a 3 días,Con amigos,Una vez al año,Hotel 3*
2025-08-12 08:01:45,San Juan ,30 a 49,Turismo termal / Bienestar,Automóvil,4 a 7 días,Con familiares,2 o 3 veces al año,Hotel 2*
2025-06-29 06:56:05,Salta - Tartagal,30 a 49,Eventos deportivos o actividades culturales,Colectivo de Tours,2 a 3 días,Con amigos,Primera vez,Hotel 1*
2025-07-12 22:07:42,Jujuy - Perico,30 a 49,Vacaciones / Descanso,Colectivo de Línea,Más de una semana,Con familiares,Mas de 3 veces ,Hotel 3*
2025-06-16 15:45:26,Salta - Tartagal,50 a 64,Turismo termal / Bienestar,Colectivo de Línea,4 a 7 días,Con familiares,4 o más veces,Hotel 2*
2025-11-04 04:15:58,Metán/Salta,50 a 64,Vacaciones / Descanso,Colectivo de Línea,Más de una semana,Con familiares,4 o más veces,Hotel 3*
2025-09-20 12:56:01,Córdoba capital,18 a 29,Vacaciones / Descanso,Automóvil,4 a 7 días,Con familiares,2 o 3 veces al año,Hotel 2*
2025-08-21 21:12:35,San Pedro/Jujuy,30 a 49,Vacaciones / Descanso,Automóvil,4 a 7 días,Con familiares,2 o 3 veces al año,Hotel 2*
2025-10-08 17:41:00,San Pedro/Jujuy,65 o más,Vacaciones / Descanso,Automóvil,4 a 7 días,Con amigos,Una vez al año,Apart Hotel
2025-09-26 23:23:40,San Juan ,50 a 64,Turismo termal / Bienestar,Colectivo de Tours,4 a 7 días,Con familiares,Primera vez,Hotel 2*
2025-08-08 00:39:35,Santiago,30 a 49,Turismo termal / Bienestar,Colectivo de Línea,2 a 3 días,Con familiares,2 o 3 veces al año,Hotel 2*
2025-06-12 13:00:32,San Juan ,30 a 49,Vacaciones / Descanso,Automóvil,4 a 7 días,Con amigos,4 o más veces,Hotel 3*
2025-06-17 22:11:30,Posadas misiones ,50 a 64,Trabajo o negocios,Automóvil,2 a 3 días,Con familiares,Una vez al año,Hotel 1*
2025-06-18 08:32:10,Leones cordoba,18 a 29,Eventos deportivos o actividades culturales,Colectivo de Tours,4 a 7 días,Con familiares,Primera vez,Cabañas
2025-07-13 00:55:27,Santiago capital ,18 a 29,Vacaciones / Descanso,Colectivo de Tours,4 a 7 días,Con familiares,Una vez al año,Hotel 2*
2025-09-05 11:52:29,San Fernando/Catamarca,50 a 64,Trabajo o negocios,Colectivo de Tours,4 a 7 días,Con amigos,4 o más veces,Hotel 2*
2025-06-16 12:08:57,Chacabuco bs as,65 o más,Vacaciones / Descanso,Automóvil,Más de una semana,Con familiares,2 o 3 veces al año,Hotel 2*
2025-09-06 04:22:04,Rafaela Santa Fe,50 a 64,Trabajo o negocios,Colectivo de Tours,4 a 7 días,Solo/a,Una vez al año,Hotel 3*
2025-10-09 22:40:47,San Miguel/Tucumán ,65 o más,Vacaciones / Descanso,Colectivo de Línea,4 a 7 días,Con amigos,Una vez al año,Hotel 3*
2025-10-19 14:35:52,Bs As capital,30 a 49,Vacaciones / Descanso,Automóvil,4 a 7 días,Con familiares,4 o más veces,Hotel 2*
2025-06-18 20:29:50,Santiago,30 a 49,Vacaciones / Descanso,Colectivo de Tours,4 a 7 días,Con amigos,2 o 3 veces al año,Hotel 3*
2025-10-13 23:23:27,Santiago,50 a 64,Trabajo o negocios,Colectivo de Línea,2 a 3 días,Con familiares,2 o 3 veces al año,Hotel 3*
2025-07-08 04:53:09,Jujuy - Perico,65 o más,Eventos deportivos o actividades culturales,Colectivo de Línea,4 a 7 días,Con familiares,2 o 3 veces al año,Hotel 2*
2025-10-15 08:39:10,Santa Rosa/La Pampa ,65 o más,Vacaciones / Descanso,Automóvil,1 día (excursión),Con amigos,Primera vez,Cabañas
2025-10-30 19:41:58,Concepción/Tucumán ,18 a 29,Vacaciones / Descanso,Automóvil,2 a 3 días,Con amigos,2 o 3 veces al año,Hotel 2*
2025-06-11 20:42:11,Posadas/Misiones ,65 o más,Trabajo o negocios,Colectivo de Línea,2 a 3 días,Con amigos,2 o 3 veces al año,Hotel 2*
2025-08-22 06:01:07,San Juan ,65 o más,Eventos deportivos o actividades culturales,Colectivo de Tours,4 a 7 días,Con amigos,Una vez al año,Hotel 2*
2025-09-26 13:46:28,Posadas/Misiones ,50 a 64,Vacaciones / Descanso,Automóvil,2 a 3 días,Con amigos,2 o 3 veces al año,Hotel 2*
2025-05-31 07:57:01,Bs As capital,30 a 49,Turismo termal / Bienestar,Automóvil,2 a 3 días,Con familiares,Primera vez,Hotel 4*
2025-10-04 04:16:46,San Miguel/Tucumán ,30 a 49,Vacaciones / Descanso,Colectivo de Línea,2 a 3 días,Con amigos,Mas de 3 veces ,Apart Hotel
2025-09-09 21:08:53,Maipú/Mendoza ,30 a 49,Eventos deportivos o actividades culturales,Automóvil,4 a 7 días,Con familiares,Mas de 3 veces ,Hotel 4*
2025-07-19 09:38:04,Posadas misiones ,50 a 64,Vacaciones / Descanso,Automóvil,2 a 3 días,Con amigos,Una vez al año,Hotel 2*
2025-09-12 22:13:46,San Miguel/Tucumán ,65 o más,Vacaciones / Descanso,Colectivo de Línea,2 a 3 días,Con familiares,Una vez al año,Hotel 2*
2025-06-19 17:24:40,Buenos Aires ,50 a 64,Turismo termal / Bienestar,Colectivo de Línea,4 a 7 días,Con amigos,Mas de 3 veces ,Hotel 3*
2025-09-03 11:17:39,Santa Rosa/La Pampa ,30 a 49,Vacaciones / Descanso,Colectivo de Línea,2 a 3 días,Con amigos,Una vez al año,Hotel 2*
2025-08-31 19:33:45,Posadas/Misiones ,65 o más,Eventos deportivos o actividades culturales,Colectivo de Línea,Más de una semana,Con familiares,Una vez al año,Hotel 2*
2025-11-05 01:33:33,Santiago capital ,30 a 49,Vacaciones / Descanso,Colectivo de Tours,2 a 3 días,Con familiares,Primera vez,Hotel 2*
2025-07-12 00:32:42,San Fernando/Catamarca,18 a 29,Vacaciones / Descanso,Automóvil,4 a 7 días,Con familiares,Primera vez,Hotel 3*
2025-09-21 14:56:29,Posadas/Misiones ,30 a 49,Turismo termal / Bienestar,Automóvil,4 a 7 días,Con amigos,Mas de 3 veces ,Hotel 3*
2025-07-16 02:25:03,Salta /Tartagal,50 a 64,Turismo termal / Bienestar,Colectivo de Línea,2 a 3 días,Con familiares,2 o 3 veces al año,Hotel 2*
2025-10-07 13:38:46,Maipú/Mendoza ,30 a 49,Vacaciones / Descanso,Automóvil,2 a 3 días,Con familiares,2 o 3 veces al año,Hotel 2*
2025-10-15 15:10:05,San Miguel/Tucumán ,65 o más,Turismo termal / Bienestar,Automóvil,1 día (excursión),Solo/a,Primera vez,Hotel 4*
2025-07-30 15:30:51,Yerba Buena/Tucumán ,30 a 49,Vacaciones / Descanso,Colectivo de Línea,2 a 3 días,Con amigos,Primera vez,Hotel 2*
2025-08-04 10:16:19,Capital/San Luis,30 a 49,Turismo termal / Bienestar,Automóvil,2 a 3 días,Con familiares,Una vez al año,Cabañas
2025-08-31 18:03:58,Posadas/Misiones ,50 a 64,Trabajo o negocios,Colectivo de Línea,2 a 3 días,Turistas,2 o 3 veces al año,Hotel 3*
2025-08-30 05:07:25,Santiago capital ,50 a 64,Vacaciones / Descanso,Automóvil,4 a 7 días,Con familiares,2 o 3 veces al año,Apart Hotel
2025-08-25 09:03:17,Rafaela Santa Fe,50 a 64,Eventos deportivos o actividades culturales,Colectivo de Línea,2 a 3 días,Con familiares,Primera vez,Hotel 3*
2025-09-10 14:12:44,Concepción/Tucumán ,18 a 29,Vacaciones / Descanso,Automóvil,Más de una semana,Con amigos,2 o 3 veces al año,Hotel 2*
2025-08-24 03:04:31,Chacabuco bs as,30 a 49,Vacaciones / Descanso,Automóvil,2 a 3 días,Con familiares,Una vez al año,Hotel 2*
2025-06-30 07:12:53,Santiago capital ,30 a 49,Turismo termal / Bienestar,Colectivo de Línea,4 a 7 días,Con amigos,Primera vez,Hotel 2*
2025-08-13 18:06:37,San Juan ,50 a 64,Vacaciones / Descanso,Colectivo de Línea,Más de una semana,Con familiares,2 o 3 veces al año,Hotel 3*
2025-08-25 14:17:57,Rafaela Santa Fe,18 a 29,Turismo termal / Bienestar,Colectivo de Tours,2 a 3 días,Con familiares,Una vez al año,Hotel 4*
2025-08-07 21:51:42,Santa Rosa/La Pampa ,30 a 49,Turismo termal / Bienestar,Automóvil,2 a 3 días,Con familiares,4 o más veces,Hotel 3*
2025-10-08 17:46:23,Bs As capital,30 a 49,Trabajo o negocios,Automóvil,2 a 3 días,Con familiares,Mas de 3 veces ,Hotel 3*
2025-09-06 19:56:43,San Pedro/Jujuy,50 a 64,Turismo termal / Bienestar,Colectivo de Tours,4 a 7 días,Con amigos,2 o 3 veces al año,Hotel 2*
2025-09-13 01:05:52,"Córdoba, Córdoba ",50 a 64,Vacaciones / Descanso,Colectivo de Línea,Más de una semana,Con amigos,Una vez al año,Hotel 2*
2025-09-17 09:53:10,San Juan ,50 a 64,Vacaciones / Descanso,Automóvil,2 a 3 días,Solo/a,2 o 3 veces al año,Hotel 4*
2025-07-27 08:01:52,Posadas/Misiones ,30 a 49,Eventos deportivos o actividades culturales,Colectivo de Tours,2 a 3 días,Con familiares,Primera vez,Hotel 3*
2025-10-16 04:12:24,Santa Rosa/La Pampa ,30 a 49,Vacaciones / Descanso,Colectivo de Tours,2 a 3 días,Con familiares,Primera vez,Hotel 2*
2025-07-28 01:17:44,Chacabuco bs as,30 a 49,Vacaciones / Descanso,Automóvil,4 a 7 días,Turistas,2 o 3 veces al año,Cabañas
2025-07-15 08:19:15,San Juan ,18 a 29,Vacaciones / Descanso,Automóvil,2 a 3 días,Con familiares,Primera vez,Hotel 2*
2025-08-29 15:07:44,Posadas/Misiones ,30 a 49,Vacaciones / Descanso,Colectivo de Tours,2 a 3 días,Con amigos,Primera vez,Hotel 2*
2025-09-21 07:28:52,Santa Rosa/La Pampa ,50 a 64,Turismo termal / Bienestar,Colectivo de Línea,2 a 3 días,Con amigos,Primera vez,Hotel 2*
2025-10-07 12:03:45,San Miguel/Tucumán ,18 a 29,Vacaciones / Descanso,Colectivo de Línea,4 a 7 días,Con familiares,2 o 3 veces al año,Hotel 3*
2025-07-07 03:45:47,San Pedro/Jujuy,30 a 49,Trabajo o negocios,Colectivo de Línea,2 a 3 días,Con familiares,Primera vez,Hotel 3*
2025-08-21 10:08:45,Bs As capital,50 a 64,Vacaciones / Descanso,Automóvil,4 a 7 días,Con familiares,Mas de 3 veces ,Hotel 4*
2025-07-01 19:58:23,San Miguel/Tucumán ,30 a 49,Turismo termal / Bienestar,Automóvil,2 a 3 días,Con familiares,2 o 3 veces al año,Hotel 3*
2025-10-04 06:06:07,San Juan ,30 a 49,Turismo termal / Bienestar,Automóvil,1 día (excursión),Con amigos,Mas de 3 veces ,Hotel 2*
2025-09-08 05:59:01,Bs As Moron,50 a 64,Turismo termal / Bienestar,Automóvil,4 a 7 días,Con familiares,Primera vez,Hotel 3*
2025-07-09 02:22:54,Posadas misiones ,50 a 64,Trabajo o negocios,Colectivo de Línea,2 a 3 días,Con amigos,2 o 3 veces al año,Hotel 2*
2025-08-31 00:00:05,Jujuy - Perico,50 a 64,Trabajo o negocios,Automóvil,4 a 7 días,Con amigos,Mas de 3 veces ,Hotel 2*
2025-08-22 07:58:51,Maipú/Mendoza ,50 a 64,Turismo termal / Bienestar,Automóvil,2 a 3 días,Con amigos,2 o 3 veces al año,Hotel 2*
2025-06-23 14:40:27,Concepción/Tucumán ,30 a 49,Turismo termal / Bienestar,Automóvil,2 a 3 días,Con familiares,4 o más veces,Hotel 3*
2025-07-20 17:03:07,"Córdoba, Córdoba ",50 a 64,Vacaciones / Descanso,Automóvil,4 a 7 días,Con familiares,Una vez al año,Hotel 3*
2025-10-01 02:15:12,"Córdoba, Córdoba ",65 o más,Vacaciones / Descanso,Colectivo de Línea,2 a 3 días,Con familiares,Mas de 3 veces ,Hotel 2*
2025-08-22 12:26:52,Salta - Tartagal,50 a 64,Vacaciones / Descanso,Automóvil,4 a 7 días,Con amigos,4 o más veces,Hotel 2*
2025-10-27 06:59:20,"Córdoba, Córdoba ",18 a 29,Eventos deportivos o actividades culturales,Colectivo de Línea,2 a 3 días,Con amigos,2 o 3 veces al año,Hotel 2*
2025-07-23 08:13:19,Santa Rosa/La Pampa ,18 a 29,Trabajo o negocios,Colectivo de Línea,2 a 3 días,Con amigos,2 o 3 veces al año,Hotel 2*
2025-08-14 17:16:30,Concepción/Tucumán ,50 a 64,Eventos deportivos o actividades culturales,Colectivo de Línea,4 a 7 días,Con familiares,2 o 3 veces al año,Hotel 2*
2025-07-01 21:12:11,Metán/Salta,30 a 49,Turismo termal / Bienestar,Colectivo de Tours,2 a 3 días,Con amigos,Una vez al año,Hotel 2*
2025-08-20 11:23:05,Salta - Tartagal,50 a 64,Turismo termal / Bienestar,Automóvil,2 a 3 días,Con amigos,Primera vez,Hotel 2*
2025-08-22 11:05:47,Rosario/Santa Fe,50 a 64,Vacaciones / Descanso,Automóvil,2 a 3 días,Con familiares,2 o 3 veces al año,Hotel 4*
2025-10-17 02:52:02,Salta - Tartagal,18 a 29,Turismo termal / Bienestar,Colectivo de Tours,4 a 7 días,Con amigos,Primera vez,Hotel 2*
2025-09-23 07:48:30,Salta - Tartagal,18 a 29,Turismo termal / Bienestar,Colectivo de Tours,4 a 7 días,Con familiares,2 o 3 veces al año,Hotel 2*
2025-07-03 07:28:39,Leones cordoba,50 a 64,Vacaciones / Descanso,Colectivo de Tours,2 a 3 días,Con amigos,Primera vez,Cabañas
2025-07-19 09:11:40,San Miguel/Tucumán ,18 a 29,Trabajo o negocios,Colectivo de Línea,2 a 3 días,Con familiares,2 o 3 veces al año,Hotel 2*
2025-10-10 05:04:11,Salta - Tartagal,30 a 49,Eventos deportivos o actividades culturales,Automóvil,4 a 7 días,Con amigos,Una vez al año,Hotel 2*
2025-08-26 20:50:04,Bs As capital,65 o más,Turismo termal / Bienestar,Colectivo de Tours,2 a 3 días,Con amigos,4 o más veces,Hotel 3*
2025-06-06 12:30:52,Rosario/Santa Fe,50 a 64,Eventos deportivos o actividades culturales,Automóvil,4 a 7 días,Con amigos,2 o 3 veces al año,Hotel 2*
2025-08-27 07:25:00,Salta /Tartagal,30 a 49,Turismo termal / Bienestar,Automóvil,2 a 3 días,Con familiares,2 o 3 veces al año,Hotel 1*
2025-08-12 18:51:33,Buenos Aires ,50 a 64,Vacaciones / Descanso,Colectivo de Línea,2 a 3 días,Con familiares,2 o 3 veces al año,Cabañas
2025-07-05 08:34:08,Santa Rosa/La Pampa ,65 o más,Eventos deportivos o actividades culturales,Colectivo de Tours,4 a 7 días,Turistas,Primera vez,Hotel 3*
2025-06-03 15:38:59,Santiago,65 o más,Vacaciones / Descanso,Automóvil,2 a 3 días,Con amigos,2 o 3 veces al año,Hotel 3*
2025-07-19 04:03:59,Buenos Aires ,30 a 49,Vacaciones / Descanso,Colectivo de Línea,2 a 3 días,Con familiares,Una vez al año,Hotel 2*
2025-06-05 15:52:03,Yerba Buena/Tucumán ,30 a 49,Vacaciones / Descanso,Colectivo de Línea,4 a 7 días,Con amigos,Mas de 3 veces ,Hotel 3*
2025-06-26 02:44:56,Bs As capital,30 a 49,Turismo termal / Bienestar,Automóvil,4 a 7 días,Con familiares,4 o más veces,Hotel 3*
2025-06-26 14:42:47,Concepción/Tucumán ,50 a 64,Eventos deportivos o actividades culturales,Colectivo de Tours,2 a 3 días,Solo/a,Una vez al año,Hotel 2*
2025-10-12 19:00:44,"Córdoba, Córdoba ",50 a 64,Vacaciones / Descanso,Automóvil,4 a 7 días,Con familiares,2 o 3 veces al año,Hotel 3*
2025-07-29 10:30:47,Yerba Buena/Tucumán ,50 a 64,Turismo termal / Bienestar,Colectivo de Tours,2 a 3 días,Con amigos,2 o 3 veces al año,Hotel 2*
2025-10-30 09:58:29,San Miguel/Tucumán ,50 a 64,Vacaciones / Descanso,Automóvil,4 a 7 días,Con amigos,Una vez al año,Hotel 4*
2025-06-03 13:21:37,Santiago,50 a 64,Trabajo o negocios,Colectivo de Tours,2 a 3 días,Con familiares,Una vez al año,Hotel 1*
2025-06-12 22:12:20,Santiago capital ,50 a 64,Turismo termal / Bienestar,Colectivo de Línea,2 a 3 días,Con familiares,Primera vez,Hotel 2*
2025-09-22 08:48:50,San Fernando/Catamarca,30 a 49,Vacaciones / Descanso,Automóvil,Más de una semana,Con familiares,2 o 3 veces al año,Hotel 2*
2025-08-29 02:34:06,Buenos Aires ,50 a 64,Vacaciones / Descanso,Automóvil,4 a 7 días,Con amigos,Una vez al año,Apart Hotel
2025-09-22 01:53:39,Rafaela Santa Fe,30 a 49,Turismo termal / Bienestar,Colectivo de Línea,4 a 7 días,Con amigos,2 o 3 veces al año,Apart Hotel
